,source,target,weight,label
7020,280186,275316,6.0,6.0
7021,280186,279157,1.0,1.0
7022,280186,589185,2.5,2.5
7023,280186,589498,7.5,7.5
7024,280186,279176,9.0,9.0
7025,280186,516281,1.0,1.0
7026,50815,81458,2.5,2.5
7027,116354,119418,10.0,10.0
7028,116354,119388,7.0,7.0
7029,247430,247399,7.0,7.0
7030,542430,444342,5.5,5.5
7031,116389,119395,3.0,3.0
7032,247484,247525,3.0,3.0
7033,411343,460822,4.0,4.0
7034,149208,156000,3.0,3.0
7035,149208,155999,6.0,6.0
7036,247516,247525,3.0,3.0
7037,247526,247525,10.0,10.0
7038,116459,119387,3.0,3.0
7039,116459,119394,10.0,10.0
7040,116459,119418,10.0,10.0
7041,116459,119389,7.0,7.0
7042,50930,49581,5.5,5.5
7043,50941,49581,5.5,5.5
7044,247556,247525,7.0,7.0
7045,280327,460822,4.0,4.0
7046,280327,350809,4.0,4.0
7047,280327,325072,4.0,4.0
7048,280327,363362,4.0,4.0
7049,280327,366832,4.0,4.0
7050,280327,275316,3.0,3.0
7051,280327,279157,1.0,1.0
7052,280327,589498,7.5,7.5
7053,280327,279176,12.0,12.0
7054,280327,516281,2.0,2.0
7055,50952,49581,5.5,5.5
7056,182032,182017,3.0,3.0
7057,182032,182145,3.0,3.0
7058,182032,182012,3.0,3.0
7059,182032,182007,3.0,3.0
7060,50963,49581,5.5,5.5
7061,149284,156001,3.0,3.0
7062,182066,182145,10.0,10.0
7063,18228,18335,3.0,3.0
7064,247610,247651,3.0,3.0
7065,313149,445557,5.5,5.5
7066,18238,18335,3.0,3.0
7067,149313,156004,3.0,3.0
7068,149313,156001,6.0,6.0
7069,247642,247651,3.0,3.0
7070,608099,458402,5.5,5.5
7071,247652,247651,10.0,10.0
7072,247682,247651,7.0,7.0
7073,280470,279179,3.0,3.0
7074,280470,460822,4.0,4.0
7075,280470,350809,4.0,4.0
7076,280470,325072,4.0,4.0
7077,280470,363362,4.0,4.0
7078,280470,366832,4.0,4.0
7079,280470,275316,24.0,24.0
7080,280470,366284,16.0,16.0
7081,280470,589498,5.0,5.0
7082,280470,516281,2.0,2.0
7083,280470,279171,5.5,5.5
7084,18337,18434,10.0,10.0
7085,608166,458417,5.5,5.5
7086,247736,247777,3.0,3.0
7087,477117,477081,20.0,20.0
7088,477117,465755,4.0,4.0
7089,18370,18434,3.0,3.0
7090,116689,119396,3.0,3.0
7091,116689,119388,6.0,6.0
7092,116689,119390,3.0,3.0
7093,247768,247777,3.0,3.0
7094,149465,156005,10.0,10.0
7095,149465,156104,7.0,7.0
7096,149465,156001,15.0,15.0
7097,149465,156000,3.0,3.0
7098,149465,156022,9.0,9.0
7099,149465,156004,3.0,3.0
7100,149465,154867,9.0,9.0
7101,149465,156023,9.0,9.0
7102,149465,155999,13.0,13.0
7103,411613,460822,4.0,4.0
7104,411613,399584,7.5,7.5
7105,247778,247777,10.0,10.0
7106,608233,458402,22.0,22.0
7107,182262,185417,6.0,6.0
7108,182262,185416,3.0,3.0
7109,182262,185489,6.0,6.0
7110,182262,185488,3.0,3.0
7111,182262,185559,6.0,6.0
7112,182262,185558,3.0,3.0
7113,182262,185564,3.0,3.0
7114,182262,185569,3.0,3.0
7115,182262,185565,3.0,3.0
7116,247808,247777,7.0,7.0
7117,83972,87384,2.5,2.5
7118,87384,90689,6.0,6.0
7119,87384,90658,9.0,9.0
7120,87384,90659,9.0,9.0
7121,87384,86857,2.5,2.5
7122,87384,90660,17.0,17.0
7123,87384,90288,17.0,17.0
7124,87384,90655,9.0,9.0
7125,87384,90656,9.0,9.0
7126,87384,90657,3.0,3.0
7127,87384,601947,6.0,6.0
7128,87384,601948,6.0,6.0
7129,87384,90654,12.0,12.0
7130,87384,84247,6.0,6.0
7131,83981,87384,2.5,2.5
7132,116754,119387,13.0,13.0
7133,116754,119388,10.0,10.0
7134,444450,444541,3.0,3.0
7135,444450,444542,3.0,3.0
7136,18468,17149,3.0,3.0
7137,18468,18467,3.0,3.0
7138,18468,17150,7.0,7.0
7139,18468,633112,5.5,5.5
7140,18468,17151,3.0,3.0
7141,247862,247903,3.0,3.0
7142,116795,119387,9.0,9.0
7143,116795,119412,3.0,3.0
7144,116795,119388,3.0,3.0
