,source,target,weight,label
811,11056,11079,2.5,2.5
812,11056,11731,2.5,2.5
813,11056,11717,3.0,3.0
814,11056,480272,2.5,2.5
815,8670,345202,7.5,7.5
816,8670,343984,16.5,16.5
817,8670,391299,9.0,9.0
818,8670,392379,3.0,3.0
819,8670,114689,2.5,2.5
820,8744,119808,5.5,5.5
821,8744,119842,9.5,9.5
822,8744,119239,5.5,5.5
823,8744,392362,7.0,7.0
824,8744,392363,7.0,7.0
825,8744,214034,2.5,2.5
826,8744,392379,6.0,6.0
827,8744,347015,5.5,5.5
828,8744,392383,10.0,10.0
829,8744,120025,2.5,2.5
830,214034,213577,2.5,2.5
831,214034,211984,5.0,5.0
832,8816,214099,7.5,7.5
833,8816,2255,5.5,5.5
834,8816,214053,2.5,2.5
835,8816,265,14.0,14.0
836,8816,214034,5.0,5.0
837,214099,213927,2.5,2.5
838,214053,213577,2.5,2.5
839,214053,347015,5.5,5.5
840,214053,211960,2.5,2.5
841,214053,211984,2.5,2.5
842,8986,391329,6.0,6.0
843,8986,391328,27.0,27.0
844,8986,223903,2.5,2.5
845,8986,493,9.5,9.5
846,8986,347015,15.0,15.0
847,8986,212556,2.5,2.5
848,8986,5053,5.5,5.5
849,8986,479731,5.5,5.5
850,8986,6731,5.5,5.5
851,8986,480272,2.5,2.5
852,8986,211882,2.5,2.5
853,223903,223843,2.5,2.5
854,223903,391332,13.0,13.0
855,223903,228672,2.5,2.5
856,212556,212492,2.5,2.5
857,211882,211382,9.5,9.5
858,211882,211772,2.5,2.5
859,211882,347015,5.5,5.5
860,10430,212763,5.5,5.5
861,10430,34,17.0,17.0
862,10430,392363,7.0,7.0
863,10430,212629,2.5,2.5
864,10430,213235,2.5,2.5
865,212763,211382,9.5,9.5
866,212763,224399,9.5,9.5
867,212763,391336,6.0,6.0
868,212763,216206,2.5,2.5
869,212763,160499,2.5,2.5
870,212763,212655,2.5,2.5
871,212763,10853,2.5,2.5
872,212763,391343,9.0,9.0
873,212629,345048,5.5,5.5
874,212629,343984,5.5,5.5
875,212629,212599,2.5,2.5
876,212629,347015,5.5,5.5
877,212629,344022,2.5,2.5
878,213235,391320,3.0,3.0
879,213235,213067,2.5,2.5
880,10486,391328,14.0,14.0
