,Source,Target,LineNumber,Relation,R_key,R_label
73,41005,33598,355,,3,data_method
74,45102,33492,102,,3,data_method
75,45102,33492,116,,3,data_method
76,45102,33403,111,,3,data_method
77,25645,28477,109,,2,call_method
78,25645,28477,109,,4,return_method
79,25645,28477,109,,6,control_method
80,25645,60726,132,,3,data_method
81,25645,60726,141,,3,data_method
82,25645,60726,155,,3,data_method
83,25645,60726,169,,3,data_method
84,25645,53862,147,,3,data_method
85,50225,50248,572,,4,value_local
86,61490,9627,218,,2,call_method
87,61490,9627,218,,4,return_method
88,39989,59869,637,,3,data_method
89,39989,59869,637,,4,return_method
90,4159,12518,87,,2,call_method
91,4159,12518,87,,4,return_method
92,50240,50248,577,,4,value_local
93,16449,33403,713,,3,data_method
94,16449,33403,765,,3,data_method
95,16449,53554,715,,3,data_method
96,16449,53554,715,,4,return_method
97,16449,53554,715,,6,control_method
98,16449,53554,716,,3,data_method
99,16449,53554,716,,4,return_method
100,16449,53554,716,,6,control_method
101,16449,33492,720,,3,data_method
102,43074,22975,128,,2,call_method
103,43074,22975,302,,2,call_method
104,43074,42887,146,,4,value_local
105,43074,42887,146,,6,control_local
106,43074,42887,149,,4,value_local
107,43074,42887,149,,6,control_local
108,43074,29735,301,,3,data_method
109,13379,53554,121,,3,data_method
110,13379,53554,121,,4,return_method
111,13379,53554,121,,6,control_method
112,23628,64921,46,,4,value_local
113,23628,64921,46,,6,control_local
114,23628,64922,111,,4,value_local
115,23628,64922,111,,6,control_local
116,4177,4114,97,,4,value_local
117,9304,59869,361,,3,data_method
118,9304,59869,361,,4,return_method
119,9304,59334,368,,3,data_method
120,55395,53840,414,,3,data_method
121,55395,53840,414,,4,return_method
